A_market,A_tier_points_level,A_bld,bookingLeadMonths,A_productName,B_AncillaryCategory
,aj,53,1.766666667,"copthorne hotel wellington, oriental bay",hotel
,aj,10,0.333333333,"copthorne hotel wellington, oriental bay",hotel
,aj,74,2.466666667,"copthorne hotel wellington, oriental bay",hotel
,aj,5,0.166666667,"copthorne hotel wellington, oriental bay",hotel
,aj,41,1.366666667,"copthorne hotel wellington, oriental bay",hotel
,aj,39,1.3,"copthorne hotel wellington, oriental bay",hotel
,aj,56,1.866666667,"copthorne hotel wellington, oriental bay",hotel
,aj,12,0.4,"copthorne hotel wellington, oriental bay",hotel
,aj,30,1,"copthorne hotel wellington, oriental bay",hotel
,aj,117,3.9,"copthorne hotel wellington, oriental bay",hotel
,aj,31,1.033333333,"copthorne hotel wellington, oriental bay",hotel
,aj,241,8.033333333,"copthorne hotel wellington, oriental bay",hotel
,aj,21,0.7,"copthorne hotel wellington, oriental bay",hotel
,aj,28,0.933333333,"copthorne hotel wellington, oriental bay",hotel
,aj,37,1.233333333,"copthorne hotel wellington, oriental bay",hotel
,aj,13,0.433333333,"copthorne hotel wellington, oriental bay",hotel
,aj,15,0.5,"copthorne hotel wellington, oriental bay",hotel
,aj,44,1.466666667,"copthorne hotel wellington, oriental bay",hotel
,aj,64,2.133333333,"copthorne hotel wellington, oriental bay",hotel
,aj,23,0.766666667,"copthorne hotel wellington, oriental bay",hotel
,aj,27,0.9,"copthorne hotel wellington, oriental bay",hotel
,aj,225,7.5,"copthorne hotel wellington, oriental bay",hotel
,aj,20,0.666666667,fox glacier top 10 holiday park & motels,hotel
,aj,39,1.3,fox glacier top 10 holiday park & motels,hotel
,aj,34,1.133333333,hyatt regency waikiki beach resort & spa,hotel
,aj,-15,-0.5,linx hotel international airport galeão,hotel
,aj,-16,-0.533333333,linx hotel international airport galeão,hotel
,aj,6,0.2,linx hotel international airport galeão,hotel
,aj,126,4.2,marriott san francisco fisherman's wharf,hotel
,aj,35,1.166666667,melbourne short stay apartments lonsdale,hotel
,aj,33,1.1,melbourne short stay apartments lonsdale,hotel
,aj,79,2.633333333,melbourne short stay apartments lonsdale,hotel
,aj,186,6.2,melbourne short stay apartments lonsdale,hotel
,aj,24,0.8,melbourne short stay apartments lonsdale,hotel
,aj,17,0.566666667,melbourne short stay apartments lonsdale,hotel
,aj,56,1.866666667,melbourne short stay apartments lonsdale,hotel
,aj,3,0.1,melbourne short stay apartments lonsdale,hotel
,aj,36,1.2,melbourne short stay apartments lonsdale,hotel
,aj,197,6.566666667,melbourne short stay apartments lonsdale,hotel
,aj,5,0.166666667,"sheraton grand mirage resort, gold coast",hotel
,aj,116,3.866666667,"the park lane hong kong, a pullman hotel",hotel
,aj,32,1.066666667,the york by swiss-belhotel international,hotel
,aj,215,7.166666667,the york by swiss-belhotel international,hotel
,aj,11,0.366666667,the york by swiss-belhotel international,hotel
,aj,98,3.266666667,turnkey accommodation at north melbourne,hotel
,aj,6,0.2,Distinction Wellington Century City Hotel,hotel
,aj,40,1.333333333,Distinction Wellington Century City Hotel,hotel
,aj,6,0.2,Holiday Inn Singapore Orchard City Centre,hotel
,aj,24,0.8,Sheraton Park Hotel at the Anaheim Resort,hotel
,aj,51,1.7,best western caboolture central motor inn,hotel
,aj,47,1.566666667,distinction wellington century city hotel,hotel
,aj,144,4.8,distinction wellington century city hotel,hotel
,aj,2,0.066666667,distinction wellington century city hotel,hotel
,aj,16,0.533333333,distinction wellington century city hotel,hotel
,aj,28,0.933333333,distinction wellington century city hotel,hotel
,aj,187,6.233333333,distinction wellington century city hotel,hotel
,aj,4,0.133333333,distinction wellington century city hotel,hotel
,aj,77,2.566666667,distinction wellington century city hotel,hotel
,aj,56,1.866666667,distinction wellington century city hotel,hotel
,aj,60,2,distinction wellington century city hotel,hotel
,aj,147,4.9,distinction wellington century city hotel,hotel
,aj,29,0.966666667,distinction wellington century city hotel,hotel
,aj,54,1.8,distinction wellington century city hotel,hotel
,aj,20,0.666666667,distinction wellington century city hotel,hotel
,aj,25,0.833333333,distinction wellington century city hotel,hotel
,aj,41,1.366666667,distinction wellington century city hotel,hotel
,aj,8,0.266666667,hampton inn & suites by hilton lethbridge,hotel
,aj,16,0.533333333,hilton garden inn london heathrow airport,hotel
,aj,131,4.366666667,holiday inn express sydney macquarie park,hotel
,aj,1,0.033333333,holiday inn express sydney macquarie park,hotel
,aj,35,1.166666667,la quinta inn & suites denver airport dia,hotel
,aj,257,8.566666667,meininger hotel london hyde park - hostel,hotel
,aj,14,0.466666667,melbourne short stay apartments mp deluxe,hotel
,aj,304,10.13333333,"sahara guesthouse, motel & deluxe studios",hotel
,aj,76,2.533333333,sofitel wellington (opening october 2017),hotel
,aj,13,0.433333333,sofitel wellington (opening october 2017),hotel
,aj,71,2.366666667,sofitel wellington (opening october 2017),hotel
,aj,173,5.766666667,the playford adelaide mgallery by sofitel,hotel
,aj,74,2.466666667,zara tower - luxury suites and apartments,hotel
,aj,1,0.033333333,chancellor motor lodge & conference centre,hotel
,aj,0,0,copthorne hotel grand central new plymouth,hotel
,aj,9,0.3,copthorne hotel grand central new plymouth,hotel
,aj,2,0.066666667,copthorne hotel grand central new plymouth,hotel
,aj,1,0.033333333,copthorne hotel grand central new plymouth,hotel
,aj,49,1.633333333,copthorne hotel grand central new plymouth,hotel
,aj,3,0.1,copthorne hotel grand central new plymouth,hotel
,aj,48,1.6,copthorne hotel grand central new plymouth,hotel
,aj,15,0.5,copthorne hotel grand central new plymouth,hotel
,aj,6,0.2,copthorne hotel grand central new plymouth,hotel
,aj,12,0.4,copthorne hotel grand central new plymouth,hotel
,aj,8,0.266666667,copthorne hotel grand central new plymouth,hotel
,aj,87,2.9,copthorne hotel grand central new plymouth,hotel
,aj,11,0.366666667,hamilton airport hotel & conference centre,hotel
,aj,79,2.633333333,hamilton airport hotel & conference centre,hotel
,aj,81,2.7,hamilton airport hotel & conference centre,hotel
,aj,5,0.166666667,hamilton airport hotel & conference centre,hotel
,aj,29,0.966666667,hotel grand chancellor adelaide on hindley,hotel
,aj,9,0.3,hotel grand chancellor adelaide on hindley,hotel
,aj,56,1.866666667,hotel grand chancellor adelaide on hindley,hotel
,aj,32,1.066666667,hotel grand chancellor adelaide on hindley,hotel
,aj,42,1.4,hotel grand chancellor adelaide on hindley,hotel
,aj,62,2.066666667,hotel grand chancellor adelaide on hindley,hotel
,aj,198,6.6,hotel grand chancellor adelaide on hindley,hotel
,aj,119,3.966666667,hotel mystays shin osaka conference center,hotel
,aj,22,0.733333333,"htl 587, an ascend hotel collection member",hotel
,aj,83,2.766666667,queenstown holiday park & motels creeksyde,hotel
,aj,25,0.833333333,queenstown holiday park & motels creeksyde,hotel
,aj,161,5.366666667,the anchorage resort - heritage collection,hotel
,aj,10,0.333333333,the anchorage resort - heritage collection,hotel
,aj,166,5.533333333,the anchorage resort - heritage collection,hotel
,aj,52,1.733333333,the anchorage resort - heritage collection,hotel
,aj,25,0.833333333,the anchorage resort - heritage collection,hotel
,aj,27,0.9,the anchorage resort - heritage collection,hotel
,aj,100,3.333333333,the swanston hotel melbourne grand mercure,hotel
,aj,60,2,the swanston hotel melbourne grand mercure,hotel
,aj,18,0.6,waldorf sydney central serviced apartments,hotel
,aj,99,3.3,Best Western Plus Mountainview Inn & Suites,hotel
,aj,86,2.866666667,adina apartment hotel brisbane anzac square,hotel
,aj,11,0.366666667,adina apartment hotel brisbane anzac square,hotel
,aj,0,0,adina apartment hotel brisbane anzac square,hotel
,aj,31,1.033333333,adina apartment hotel brisbane anzac square,hotel
,aj,76,2.533333333,adina apartment hotel brisbane anzac square,hotel
,aj,22,0.733333333,adina apartment hotel brisbane anzac square,hotel
,aj,96,3.2,adina apartment hotel melbourne on flinders,hotel
,aj,7,0.233333333,adina apartment hotel south yarra melbourne,hotel
,aj,151,5.033333333,ducks & drakes boutique motel & backpackers,hotel
,aj,37,1.233333333,ducks & drakes boutique motel & backpackers,hotel
,aj,44,1.466666667,embassy suites by hilton waikiki beach walk,hotel
,aj,20,0.666666667,embassy suites by hilton waikiki beach walk,hotel
,aj,83,2.766666667,embassy suites by hilton waikiki beach walk,hotel
,aj,2,0.066666667,hilton garden inn new york/midtown park ave,hotel
,aj,52,1.733333333,hotel lindrum melbourne mgallery by sofitel,hotel
,aj,113,3.766666667,hotel lindrum melbourne mgallery by sofitel,hotel
,aj,50,1.666666667,marina hawaii vacations at the ilikai tower,hotel
,aj,68,2.266666667,melbourne short stay apartments on whiteman,hotel
,aj,51,1.7,rich & young seasons park service apartment,hotel
,aj,21,0.7,the waterfront suites - heritage collection,hotel
,aj,26,0.866666667,the waterfront suites - heritage collection,hotel
,aj,33,1.1,the waterfront suites - heritage collection,hotel
,aj,0,0,the waterfront suites - heritage collection,hotel
,aj,19,0.633333333,the waterfront suites - heritage collection,hotel
,aj,175,5.833333333,the waterfront suites - heritage collection,hotel
,aj,3,0.1,the waterfront suites - heritage collection,hotel
,aj,18,0.6,the waterfront suites - heritage collection,hotel
,aj,36,1.2,the waterfront suites - heritage collection,hotel
,aj,135,4.5,welcomhotel dwarka - member itc hotel group,hotel
,aj,31,1.033333333,Best Western Premier Grand Canyon Squire Inn,hotel
,aj,84,2.8,City Edge Serviced Apartments East Melbourne,hotel
,aj,203,6.766666667,La Quinta Inn & Suites Atlanta Airport North,hotel
,aj,84,2.8,Medina Serviced Apartments Double Bay Sydney,hotel
,aj,85,2.833333333,Medina Serviced Apartments Double Bay Sydney,hotel
,aj,137,4.566666667,"The Westin Denarau Island Resort & Spa, Fiji",hotel
,aj,50,1.666666667,"The Westin Denarau Island Resort & Spa, Fiji",hotel
,aj,25,0.833333333,adina apartment hotel sydney darling harbour,hotel
,aj,34,1.133333333,adina apartment hotel sydney darling harbour,hotel
,aj,95,3.166666667,adina apartment hotel sydney darling harbour,hotel
,aj,12,0.4,adina apartment hotel sydney darling harbour,hotel
,aj,7,0.233333333,"central city accommodation, palmerston north",hotel
,aj,55,1.833333333,city edge serviced apartments east melbourne,hotel
,aj,129,4.3,hilton hawaiian village waikiki beach resort,hotel
,aj,244,8.133333333,hilton hawaiian village waikiki beach resort,hotel
,aj,346,11.53333333,hilton hawaiian village waikiki beach resort,hotel
,aj,75,2.5,hilton hawaiian village waikiki beach resort,hotel
,aj,113,3.766666667,melbourne short stay apartments power street,hotel
,aj,53,1.766666667,melbourne short stay apartments power street,hotel
,aj,31,1.033333333,melbourne short stay apartments power street,hotel
,aj,137,4.566666667,nrma treasure island resort and holiday park,hotel
,aj,60,2,nrma treasure island resort and holiday park,hotel
,aj,44,1.466666667,"sheraton resort & spa, tokoriki island, fiji",hotel
,aj,96,3.2,"the westin denarau island resort & spa, fiji",hotel
,aj,24,0.8,"the westin denarau island resort & spa, fiji",hotel
,aj,54,1.8,"the westin denarau island resort & spa, fiji",hotel
,aj,31,1.033333333,"the westin denarau island resort & spa, fiji",hotel
,aj,12,0.4,"the westin denarau island resort & spa, fiji",hotel
,aj,48,1.6,"the westin denarau island resort & spa, fiji",hotel
,aj,95,3.166666667,"the westin denarau island resort & spa, fiji",hotel
,aj,154,5.133333333,"the westin denarau island resort & spa, fiji",hotel
,aj,46,1.533333333,"the westin denarau island resort & spa, fiji",hotel
,aj,106,3.533333333,"the westin denarau island resort & spa, fiji",hotel
,aj,88,2.933333333,"the westin denarau island resort & spa, fiji",hotel
,aj,101,3.366666667,"the westin denarau island resort & spa, fiji",hotel
,aj,85,2.833333333,"the westin denarau island resort & spa, fiji",hotel
,aj,36,1.2,"the westin denarau island resort & spa, fiji",hotel
,aj,47,1.566666667,"the westin denarau island resort & spa, fiji",hotel
,aj,230,7.666666667,"the westin denarau island resort & spa, fiji",hotel
,aj,39,1.3,"the westin denarau island resort & spa, fiji",hotel
,aj,34,1.133333333,"the westin denarau island resort & spa, fiji",hotel
,aj,61,2.033333333,"the westin denarau island resort & spa, fiji",hotel
,aj,22,0.733333333,"the westin denarau island resort & spa, fiji",hotel
,aj,90,3,"the westin denarau island resort & spa, fiji",hotel
,aj,56,1.866666667,"the westin denarau island resort & spa, fiji",hotel
,aj,25,0.833333333,wyndham grand plaza royale oriental shanghai,hotel
,aj,55,1.833333333,wyndham grand plaza royale oriental shanghai,hotel
,aj,56,1.866666667,wyndham grand plaza royale oriental shanghai,hotel
,aj,27,0.9,175 Metropolitan Executive Motel on Riccarton,hotel
,aj,0,0,175 Metropolitan Executive Motel on Riccarton,hotel
,aj,61,2.033333333,175 metropolitan executive motel on riccarton,hotel
,aj,90,3,175 metropolitan executive motel on riccarton,hotel
,aj,50,1.666666667,hilton grand vacations on the las vegas strip,hotel
,aj,42,1.4,hilton grand vacations on the las vegas strip,hotel
,aj,8,0.266666667,la quinta inn & suites omaha airport downtown,hotel
,aj,83,2.766666667,sheraton new caledonia deva spa & golf resort,hotel
,aj,95,3.166666667,sheraton samoa aggie grey's hotel & bungalows,hotel
,aj,74,2.466666667,sheraton samoa aggie grey's hotel & bungalows,hotel
,aj,76,2.533333333,sheraton samoa aggie grey's hotel & bungalows,hotel
,aj,61,2.033333333,sheraton samoa aggie grey's hotel & bungalows,hotel
,aj,309,10.3,sheraton samoa aggie grey's hotel & bungalows,hotel
,aj,51,1.7,sheraton samoa aggie grey's hotel & bungalows,hotel
,aj,101,3.366666667,sheraton samoa aggie grey's hotel & bungalows,hotel
,aj,54,1.8,sheraton samoa aggie grey's hotel & bungalows,hotel
,aj,154,5.133333333,sheraton samoa aggie grey's hotel & bungalows,hotel
,aj,56,1.866666667,sheraton samoa aggie grey's hotel & bungalows,hotel
,aj,235,7.833333333,sheraton samoa aggie grey's hotel & bungalows,hotel
,aj,66,2.2,sheraton samoa aggie grey's hotel & bungalows,hotel
,aj,34,1.133333333,sheraton samoa aggie grey's hotel & bungalows,hotel
,aj,186,6.2,sheraton samoa aggie grey's hotel & bungalows,hotel
,aj,44,1.466666667,sheraton samoa aggie grey's hotel & bungalows,hotel
,aj,114,3.8,sheraton samoa aggie grey's hotel & bungalows,hotel
,aj,3,0.1,sheraton samoa aggie grey's hotel & bungalows,hotel
,aj,97,3.233333333,sheraton samoa aggie grey's hotel & bungalows,hotel
,aj,188,6.266666667,sheraton samoa aggie grey's hotel & bungalows,hotel
,aj,189,6.3,sheraton samoa aggie grey's hotel & bungalows,hotel
,aj,62,2.066666667,sheraton samoa aggie grey's hotel & bungalows,hotel
,aj,29,0.966666667,sheraton samoa aggie grey's hotel & bungalows,hotel
,aj,38,1.266666667,sheraton samoa aggie grey's hotel & bungalows,hotel
,aj,19,0.633333333,sheraton samoa aggie grey's hotel & bungalows,hotel
,aj,99,3.3,sheraton samoa aggie grey's hotel & bungalows,hotel
,aj,131,4.366666667,sheraton samoa aggie grey's hotel & bungalows,hotel
,aj,140,4.666666667,sheraton samoa aggie grey's hotel & bungalows,hotel
,aj,51,1.7,springhill suites san diego downtown/bayfront,hotel
,aj,23,0.766666667,APX World Square - formerly Quest World Square,hotel
,aj,57,1.9,APX World Square - formerly Quest World Square,hotel
,aj,168,5.6,Hotel Wing International Premium Tokyo Yotsuya,hotel
,aj,29,0.966666667,"Portside Hotel, Gisborne - Heritage Collection",hotel
,aj,16,0.533333333,courtyard new york manhattan/times square west,hotel
,aj,9,0.3,distinction hamilton hotel & conference centre,hotel
,aj,78,2.6,distinction hamilton hotel & conference centre,hotel
,aj,15,0.5,distinction hamilton hotel & conference centre,hotel
